id,title,description,price,location,seller,post_url,image,crawl_time
1845655519407017,"Hello, does anyone want to adopt this Tuxedo kitten? Very active and eats very well, knows how to go to the toilet in th","Hello, does anyone want to adopt this Tuxedo kitten? Very active and eats very well, knows how to go to the toilet in the right place. I hope someone will be interested in this cat and give priority to homes that are also raising kittens. Please comment using your real account and I will message you myself. Wish you a good day!",,,,https://www.facebook.com/groups/152330905406162/posts/1845655519407017/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/556155515_1340742444279289_8362845696862324390_n.jpg?stp=cp6_dst-jpg_s80x80_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=vEMuj5HONVcQ7kNvwGCORm3&_nc_oc=AdkwCGvORVgb6_cMahcfMQFhThNBg9qivn0nLbMxWEPYxgTr7tLP6a-BwXOOi06ecbNgZ28cCpiFnp5E5D1B0XGo&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=ZszLKVKzHyaOquCS2aQYjg&oh=00_AfhuDVKjTfGqrngYc_MjlbO8rIxsNHvvnWajMg7X6vVXtA&oe=690EBE99,2025-11-03T23:53:35
1845783796060856,Hi everyone Hope you are fine? I am looking for a Lawyer or notary office to certifie my documents like passport and ID ,Hi everyone Hope you are fine? I am looking for a Lawyer or notary office to certifie my documents like passport and ID before I send to my country for my bank. On today I have not found any lawyer or notary who can provide me the CERTIFICATION DOCUMENT in ENGLISH or FRENCH. Thank you if you have any information where I can go. God Bless,,,,https://www.facebook.com/groups/152330905406162/posts/1845783796060856/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/539312990_1077877184460203_8551877521305298385_n.jpg?stp=c6.0.533.533a_cp0_dst-jpg_s80x80_tt6&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_ohc=S42n-KIWgM8Q7kNvwHIZtHU&_nc_oc=AdlTMDYjwi_qlX1PH78KtMMV_KVrvXsIH50hqdz6EK93hi8_ZgK4G_4LoIBoTb43yZj1MOrJHyOZE5Ks8-0sYeQa&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=hy1cxkkSVIeaJPpiakvj4A&oh=00_AfhgSLQv3j8oeCoUqZZhktdMtGSUlJZGevz6X_sgFU-xGw&oe=690EA423,2025-11-03T23:53:42
1845745589398010,"Hi All, Would any British people like to be exchange VND cash for a bank exchange in GBP? I want to put money in my UK a","Hi All, Would any British people like to be exchange VND cash for a bank exchange in GBP? I want to put money in my UK account. I can pay cash VND. We can save on fees,  exchange rates or withdrawal costs. Message me",,,,https://www.facebook.com/groups/152330905406162/posts/1845745589398010/,https://scontent.fdad3-6.fna.fbcdn.net/v/t1.6435-1/123041025_10223168922992197_3620538137967556655_n.jpg?stp=cp0_dst-jpg_s80x80_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=UhlUv8uxnIMQ7kNvwFssLrP&_nc_oc=Adki-06dWIddIhLYnPhi72mJ7lz3XVJ35a9m7qAooQ4LznuI94j4WPpLWGQNwuEJ8sMk40-HwhcwVwsqVgHOWe--&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=hy1cxkkSVIeaJPpiakvj4A&oh=00_AfhFMrAtn7wcB077V_A6kGkZ-uUE9beDZ02lFdteGPBe_A&oe=693051D8,2025-11-03T23:53:42
1845766612729241,If anyone is staying in an AirBnB just know you’re eligible to cancel because of Kalmaegi,If anyone is staying in an AirBnB just know you’re eligible to cancel because of Kalmaegi,,,,https://www.facebook.com/groups/152330905406162/posts/1845766612729241/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/495618475_2386326831749081_5462546223480784991_n.jpg?stp=c0.355.1153.1153a_cp0_dst-jpg_s80x80_tt6&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=SDfBYiZxdXwQ7kNvwGz454H&_nc_oc=AdnjffRG-xLJHlbJ0Kgc-StUAKtlggf3dfxaHK5ML2o4lbisiL8SFT2xUouMTZ7PBWXvMYDYrfIdKYmSTnlLB2bl&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=hy1cxkkSVIeaJPpiakvj4A&oh=00_AfiQ4Otb7QH3dbQfF7QdXvzsxtGQzs0BAAk59_4GFfRu1g&oe=690E9655,2025-11-03T23:53:42
1845830446056191,I just found a mobile phone that seems to belong to a Korean person at My Khe Beach Da Nang. If this is your phone or yo,"I just found a mobile phone that seems to belong to a Korean person at My Khe Beach Da Nang. If this is your phone or you know the owner, please message this account or leave a comment below. I really hope to return it to the owner Please help share this post so the person can get their phone back soon. Thank you!",,,,https://www.facebook.com/groups/152330905406162/posts/1845830446056191/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/548128978_1508191773655401_4023065380074329508_n.jpg?stp=cp6_dst-jpg_s80x80_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=vsqPxhhsxMoQ7kNvwG6k_a4&_nc_oc=AdmapWN6r11gjXo5sV8HpQlZtAZ2MLQoAHQr7KM9WJZ5txH46IQRHKF-MGGjDIcskUpT9oy0g34vX6TdezPO6VpO&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=OH6nPwHX-I4FeSb70Zsv0A&oh=00_Afh6Pw1-ALdxYLbf69YxNp-xmOcI3bZNeJE9o0OvZCnsIg&oe=690EC18A,2025-11-03T23:53:42
1845831469389422,"WEATHER UPDATE (Nov 3rd): TYPHOON KALMAEGI CHANGES COURSE, INTENSIFIES TO DANGEROUS CATEGORY 14! According to the Nation","WEATHER UPDATE (Nov 3rd): TYPHOON KALMAEGI CHANGES COURSE, INTENSIFIES TO DANGEROUS CATEGORY 14! According to the National Center for Hydro-Meteorological Forecasting (NCHMF), Typhoon KALMAEGI is accelerating towards the East Sea (Biển Đông). As of 7:00 AM on November 3rd, the typhoon's center was holding Force 11, gusting to 15, and has shifted its course to West-Southwest, moving quickly at 25km/h. Forecasts indicate the typhoon will continue to change direction towards West-Northwest, and around 7:00 AM on November 5th, it will enter the East Sea, officially becoming Typhoon No. 13. Most alarming: by 7:00 AM on November 6th, the typhoon is likely to intensify to a catastrophic Force 14, gusting to 17, situated about 430km East-Southeast of Gia Lai province's coastline. A Level 4 Disaster Risk Warning has been issued for the central East Sea (including the Trường Sa archipelago), signaling extreme danger at sea. Meanwhile, the Central region is enduring historic rainfall. The NCHMF reports that in the past 24 hours (ending 10:00 AM on November 3rd), record rainfall levels were recorded: Bà Nà (Da Nang) at 514.2mm and Hương Sơn (Hue City) at 502.8mm. The torrential rain persists, and over the next 3-6 hours, accumulated rainfall in Hue City and Da Nang City could still reach 60-100mm, with some areas exceeding 200mm. The soil moisture model indicates that many areas in Ha Tinh, Quang Tri, Hue, Da Nang, and Quang Ngai have reached or are near saturation (over 85%), which significantly raises the risk of flash floods, landslides, and ground subsidence. Areas facing extremely high risks include: Hòa Vang, Hải Vân, Sơn Trà (Da Nang City); steep terrain areas in Ha Tinh (Hương Khê, Kỳ Anh), Quang Tri (Đakrông, Hướng Phùng), Hue City (A Lưới, Lộc An), and Quang Ngai (Sơn Tây, Tây Trà Bồng). Authorities and residents in all listed high-risk communes/wards must increase monitoring and be prepared for immediate evacuation as directed by local authorities. #TyphoonKalmaegi #DaNangAlert #FloodWarning #SevereWeather #DaNang365 #DN365 #DaNang #ExpatsinDaNang #Vietnam #TravelVietnam #LifeinVietnam #ExploreVietnam CREDIT: Trung tâm DBKTTVQG",,,,https://www.facebook.com/groups/152330905406162/posts/1845831469389422/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/453257063_1011899130937942_8725446799304593519_n.jpg?stp=cp0_dst-jpg_s80x80_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ZK33RawoHb4Q7kNvwHqkDID&_nc_oc=AdkpYkN0k72zZuTlXQBECEagLnZ1T-YsnoXtzTKoZYSj16a9SIb_lPragsXCcPP4NYk1ILnHzn7YTpA6hRmTiZZu&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=OH6nPwHX-I4FeSb70Zsv0A&oh=00_Afi-4bTDWE9rJanZ7CCxsVSeNQiicGRl062RJ9DD1aKzYg&oe=690E94B9,2025-11-03T23:53:46
1845735886065647,Where is an ATM where I can withdraw 10 million or more?,Where is an ATM where I can withdraw 10 million or more?,,,,https://www.facebook.com/groups/152330905406162/posts/1845735886065647/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/455751981_122108432534464064_8762563761587787535_n.jpg?stp=c0.236.1367.1367a_cp0_dst-jpg_s80x80_tt6&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_ohc=7VmO8ukuD0kQ7kNvwG228dH&_nc_oc=AdkdvNfz3d96dEr3FyHj_Cz68BScEcdGBV42OKpks6DspoIHsmkTsBuIxntcQcYBh0ZFrageY5ZpAbn8IQW__3sE&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=OH6nPwHX-I4FeSb70Zsv0A&oh=00_AfhfpK2pDBQRXPNWPqb8zXda30yRxNuf3JHIupq-CIjiqg&oe=690EA2CF,2025-11-03T23:53:46
1845731102732792,"Hey y’all! Can y’all recommend a gym in this area? Free weights and machines, a decent amount of space. Nice variety. Of","Hey y’all! Can y’all recommend a gym in this area? Free weights and machines, a decent amount of space. Nice variety. Offers Zumba/yoga and personal trainer is not mandatory but option if needed. I’m trying to start asap, I fell off when I got here a few weeks ago and need to get back on. lol thank you!",,,,https://www.facebook.com/groups/152330905406162/posts/1845731102732792/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/465702567_10159889687771673_3715341915510025415_n.jpg?stp=cp0_dst-jpg_s80x80_tt6&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=X83ni9XngwYQ7kNvwF-p7Al&_nc_oc=AdmnuTvk3ev4RvUKg6ynq4qqzLoH8Bd3xSNLvK65rLfQH9tCXiqghX4_IUTmm3Mxo6ofj1HXYCv_wP6Ik-TXz4z1&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=s5yi20_YDNjfYcPsmfxp3A&oh=00_AfjuKd9gOTG4Z4meIYbm_MhfS7Wkd8DaMrvkFZzbSwb3yQ&oe=690ECCBE,2025-11-03T23:53:46
1845706106068625,"Hello, I want to find a foreign teacher to teach English communication (not academic) for my sister. It will more helpfu","Hello, I want to find a foreign teacher to teach English communication (not academic) for my sister. It will more helpful if you know a little Vietnamese. Location: around My An and My Khe beach, Da Nang. Pls send message if you're interested, or know someone who is. Thank you!",,,,https://www.facebook.com/groups/152330905406162/posts/1845706106068625/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/456250525_3833324976924729_4573946335437914101_n.jpg?stp=cp0_dst-jpg_s80x80_tt6&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=B90hNd_0MasQ7kNvwF4OQ_p&_nc_oc=AdlpM3HiHzpPdKAQHYCHvLPRqtYnaJTgjW3xWHIhnMGgmJU8MYqjYdJOxaiWHMC4IoZsAaI_bMuOfzbpSoc1h8it&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=s5yi20_YDNjfYcPsmfxp3A&oh=00_Afh2psC8rJSsxrg88ZPxF21QatTK8cTOIK6gJEcM-Prufw&oe=690EB420,2025-11-03T23:53:54
1845706306068605,"Hi all! I just wanted to introduce myself and share a photo I took. I’m from Pennsylvania, USA. I just started my reloca","Hi all! I just wanted to introduce myself and share a photo I took. I’m from Pennsylvania, USA. I just started my relocation plan and still USA based but taking the steps. I’ll be visiting again in January.",,,,https://www.facebook.com/groups/152330905406162/posts/1845706306068605/,https://scontent.fdad3-6.fna.fbcdn.net/v/t39.30808-1/547757381_10240052179148573_47872500168198876_n.jpg?stp=cp6_dst-jpg_s80x80_tt6&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=fLslWhhTp3wQ7kNvwHOIl1N&_nc_oc=Adkes35EstBFteWhHv5VHJiQGKOcO0rx3QCbeZ-FM5C5rXmj2Gt9ausrwLjeYqkDcBG5oJEvI0BZ05TSxPTMt-1V&_nc_zt=24&_nc_ht=scontent.fdad3-6.fna&_nc_gid=s5yi20_YDNjfYcPsmfxp3A&oh=00_Afjl32DJ0qwZUGkWZ1PxdpkDD0KHPDABQ8ENAtDB_OvjzA&oe=690E9936,2025-11-03T23:53:54
